entity_id,canonical_metabolite,all_metabolite_names,InChIKey,formula,n_studies_with_log2fc,n_effect_observations,n_up,n_down,mean_log2fc,median_log2fc,max_abs_log2fc,min_p_value,studies,dominant_direction,consistency_score,discordant,recurrent
IK_BJBUEDPLEOHJGE-IMJSIDKUSA-N,Trans-3-hydroxy-L-proline,Trans-3-hydroxy-L-proline,BJBUEDPLEOHJGE-IMJSIDKUSA-N,C5H9NO3,1,1,1,0,0.299671133,0.299671133,0.299671133,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_JEVKBGCAIMLFMA-KZXHGTAESA-N,"PC(2:0/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15))","PC(2:0/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15))",JEVKBGCAIMLFMA-KZXHGTAESA-N,C30H50NO11P,1,1,1,0,0.298774213,0.298774213,0.298774213,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_RYZWCKUTHDRXFD-FTZNQNEXSA-N,Cer 18:2;2O/24:1,Cer 18:2;2O/24:1,RYZWCKUTHDRXFD-FTZNQNEXSA-N,C42H79NO3,1,1,1,0,0.298658316,0.298658316,0.298658316,0.00351,37755270,Up in PD,1,FALSE,FALSE
IK_XWYSLMAMRKYUFH-SEYXRHQNSA-N,LPC O-18:1,LPC O-18:1,XWYSLMAMRKYUFH-SEYXRHQNSA-N,C26H54NO6P,1,1,1,0,0.298658316,0.298658316,0.298658316,NA,37755270,Up in PD,1,FALSE,FALSE
NO_INCHIKEY__lpc 20 1 1,LPC 20:1.1,LPC 20:1.1,NA,NA,1,1,1,0,0.298658316,0.298658316,0.298658316,NA,37755270,Up in PD,1,FALSE,FALSE
UNKNOWN_ROW__24167579__unknown_113,unknown_113,unknown_113,NA,NA,1,1,1,0,0.298658316,0.298658316,0.298658316,NA,24167579,Up in PD,1,FALSE,FALSE
IK_QQQQNYAHSSIZBU-HIQXTUQZSA-N,"PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",QQQQNYAHSSIZBU-HIQXTUQZSA-N,C46H82NO7P,1,1,0,1,-0.298309143,-0.298309143,0.298309143,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_XBKGKVBBQAVORB-DVCDPERKSA-N,PS(22:1(13Z)/PGJ2),PS(22:1(13Z)/PGJ2),XBKGKVBBQAVORB-DVCDPERKSA-N,C48H82NO12P,1,1,1,0,0.298209485,0.298209485,0.298209485,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_KCEQGTJBAICOKH-UHFFFAOYSA-N,Glycerol 1-(5-hydroxydodecanoate),Glycerol 1-(5-hydroxydodecanoate),KCEQGTJBAICOKH-UHFFFAOYSA-N,C15H30O5,1,1,1,0,0.298043389,0.298043389,0.298043389,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_VFLYULAVOFVIAM-RRDRPCBCSA-N,"1-(4-O-beta-D-glucopyranosyl-3-methoxyphenyl)-3,5-dihydroxydecane","1-(4-O-beta-D-glucopyranosyl-3-methoxyphenyl)-3,5-dihydroxydecane",VFLYULAVOFVIAM-RRDRPCBCSA-N,C25H42O7,1,1,0,1,-0.298010169,-0.298010169,0.298010169,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_KDGAYJIGGCDHPH-UWVGGRQHSA-N,L-beta-aspartyl-L-phenylalanine,L-beta-aspartyl-L-phenylalanine,KDGAYJIGGCDHPH-UWVGGRQHSA-N,C13H16N2O5,1,1,1,0,0.297711196,0.297711196,0.297711196,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_ZKQOUHVVXABNDG-IUCAKERBSA-N,Pro-leu,Pro-leu,ZKQOUHVVXABNDG-IUCAKERBSA-N,C11H20N2O3,1,1,1,0,0.297578319,0.297578319,0.297578319,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_NWVJXHCRPZDUPG-WYGAFBEVSA-N,"(6E,8R,10Z)-8-hydroxy-3-oxohexadecadienoic acid","(6E,8R,10Z)-8-hydroxy-3-oxohexadecadienoic acid",NWVJXHCRPZDUPG-WYGAFBEVSA-N,C16H26O4,1,1,1,0,0.296382425,0.296382425,0.296382425,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_KSMRODHGGIIXDV-YFKPBYRVSA-N,N-Acetylglutamine,N-Acetylglutamine | Aceglutamide,KSMRODHGGIIXDV-YFKPBYRVSA-N,C7H12N2O4,1,1,0,1,-0.295817697,-0.295817697,0.295817697,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_XWHHYOYVRVGJJY-QMMMGPOBSA-N,4-Fluoro-L-phenylalanine,4-Fluoro-L-phenylalanine,XWHHYOYVRVGJJY-QMMMGPOBSA-N,C9H10FNO2,1,1,1,0,0.295718039,0.295718039,0.295718039,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_CVSVTCORWBXHQV-UHFFFAOYSA-N,Creatine,Creatine,CVSVTCORWBXHQV-UHFFFAOYSA-N,C4H9N3O2,1,1,0,1,-0.295551943,-0.295551943,0.295551943,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_RKFMAQNDSSSRTH-OSMVPFSASA-N,N-Acetyl-D-galactosamine 4-sulfate,N-Acetyl-D-galactosamine 4-sulfate,RKFMAQNDSSSRTH-OSMVPFSASA-N,C8H15NO9S,1,1,1,0,0.295135249,0.295135249,0.295135249,NA,38720721,Up in PD,1,FALSE,FALSE
IK_ZJUKTBDSGOFHSH-WFMPWKQPSA-N,S-Adenosylhomocysteine,S-Adenosylhomocysteine,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,C14H20N6O5S,1,1,1,0,0.294522145,0.294522145,0.294522145,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_OTBMMWCXBVNALT-AMOZBRKMSA-N,"PE-NMe(20:4(8Z,11Z,14Z,17Z)/24:0)","PE-NMe(20:4(8Z,11Z,14Z,17Z)/24:0)",OTBMMWCXBVNALT-AMOZBRKMSA-N,C50H92NO8P,1,1,0,1,-0.294090294,-0.294090294,0.294090294,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_MJEVTNQRFPLLCH-QECOYPFHSA-N,"DG(18:3(9Z,12Z,15Z)/15:0/0:0)","DG(18:3(9Z,12Z,15Z)/15:0/0:0)",MJEVTNQRFPLLCH-QECOYPFHSA-N,C36H64O5,1,1,0,1,-0.293658444,-0.293658444,0.293658444,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_KABXUUFDPUOJMW-BYPYZUCNSA-N,L-Glutamic gamma-semialdehyde,L-Glutamic gamma-semialdehyde,KABXUUFDPUOJMW-BYPYZUCNSA-N,C5H9NO3,1,1,1,0,0.293492347,0.293492347,0.293492347,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_OZOMQRBLCMDCEG-VIZOYTHASA-N,Dantrolene,Dantrolene,OZOMQRBLCMDCEG-VIZOYTHASA-N,C14H10N4O5,1,1,1,0,0.293226593,0.293226593,0.293226593,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_LRNNBJBAUXSVMH-NHNZYLEHSA-N,4R-Hydroxy solifenacin,4R-Hydroxy solifenacin,LRNNBJBAUXSVMH-NHNZYLEHSA-N,C23H26N2O3,1,1,1,0,0.293160154,0.293160154,0.293160154,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
NO_INCHIKEY__possible bile salt,possible bile salt,possible bile salt,NA,NA,1,1,1,0,0.292781749,0.292781749,0.292781749,NA,24167579,Up in PD,1,FALSE,FALSE
IK_XTKGXPFBKPYFDW-UHFFFAOYSA-N,4-(4-Guanidinobenzoyloxy)phenylacetate,4-(4-Guanidinobenzoyloxy)phenylacetate,XTKGXPFBKPYFDW-UHFFFAOYSA-N,C16H15N3O4,1,1,0,1,-0.292761523,-0.292761523,0.292761523,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_NDEFPWCNVUSOMM-ARZPVTGOSA-N,"PC(P-18:1(11Z)/20:4(5Z,8Z,11Z,14Z)-OH(20))","PC(P-18:1(11Z)/20:4(5Z,8Z,11Z,14Z)-OH(20))",NDEFPWCNVUSOMM-ARZPVTGOSA-N,C46H82NO8P,1,1,0,1,-0.292263234,-0.292263234,0.292263234,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_DKLGLHQHLFISGJ-YLBFUXKPSA-N,Ataprost,Ataprost,DKLGLHQHLFISGJ-YLBFUXKPSA-N,C21H32O4,1,1,1,0,0.292230015,0.292230015,0.292230015,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_WWZKQHOCKIZLMA-UHFFFAOYSA-M,Octanoate,Octanoate,WWZKQHOCKIZLMA-UHFFFAOYSA-M,C8H15O2-,1,1,0,1,-0.292163576,-0.292163576,0.292163576,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_IGTMFIJOUADBDC-UHFFFAOYSA-N,Sulfuric acid 4-methoxyphenyl ester,Sulfuric acid 4-methoxyphenyl ester,IGTMFIJOUADBDC-UHFFFAOYSA-N,C7H8O5S,1,1,1,0,0.292097137,0.292097137,0.292097137,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_XYYHNDVKALDFHQ-OXHZBIAZSA-N,"PE(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",XYYHNDVKALDFHQ-OXHZBIAZSA-N,C45H78NO8P,1,1,0,1,-0.29149919,-0.29149919,0.29149919,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_VHRUMKCAEVRUBK-WKELIDJCSA-N,PA(2:0/PGJ2),PA(2:0/PGJ2),VHRUMKCAEVRUBK-WKELIDJCSA-N,C20H28O3,1,1,1,0,0.291399533,0.291399533,0.291399533,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_GYQQQCVFOLKXGH-LDSFXQROSA-N,Chrysoeriol 7-apiosyl-glucoside,Chrysoeriol 7-apiosyl-glucoside,GYQQQCVFOLKXGH-LDSFXQROSA-N,C27H30O15,1,1,0,1,-0.291333094,-0.291333094,0.291333094,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_MALNXHYEPCSPPU-UWVGGRQHSA-N,Seryltyrosine,Seryltyrosine,MALNXHYEPCSPPU-UWVGGRQHSA-N,C12H16N2O5,1,1,1,0,0.291200217,0.291200217,0.291200217,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_SMNDYUVBFMFKNZ-UHFFFAOYSA-N,2-Furoic Acid,2-Furoic Acid,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,C5H4O3,1,1,1,0,0.29103412,0.29103412,0.29103412,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_JYEFAZDBHWGXHI-HWKANZROSA-N,3-(5-Methoxy-4-oxocyclohex-2-en-1-yl)prop-2-enoic acid,3-(5-Methoxy-4-oxocyclohex-2-en-1-yl)prop-2-enoic acid,JYEFAZDBHWGXHI-HWKANZROSA-N,C10H12O4,1,1,1,0,0.289871446,0.289871446,0.289871446,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_VEBOFLQVSWXAKE-FWGBWITRSA-N,"PC(20:4(8Z,11Z,14Z,17Z)-2OH(5S,6R)/P-18:0)","PC(20:4(8Z,11Z,14Z,17Z)-2OH(5S,6R)/P-18:0)",VEBOFLQVSWXAKE-FWGBWITRSA-N,C46H84NO9P,1,1,1,0,0.289838226,0.289838226,0.289838226,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_CLJGMBYGTHRUNF-PJQJKGEDSA-N,Menthol glucuronide,Menthol glucuronide,CLJGMBYGTHRUNF-PJQJKGEDSA-N,C16H28O7,1,1,0,1,-0.288908086,-0.288908086,0.288908086,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_GJZJZRWFRZFTEE-ONEGZZNKSA-N,6-Epi-7-isocucurbic acid glucoside,6-Epi-7-isocucurbic acid glucoside,GJZJZRWFRZFTEE-ONEGZZNKSA-N,C18H30O8,1,1,1,0,0.288575894,0.288575894,0.288575894,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_LEVWYRKDKASIDU-UHFFFAOYNA-N,Cystine,Cystine,LEVWYRKDKASIDU-UHFFFAOYNA-N,C6H12N2O4S2,1,1,0,1,-0.288064643,-0.288064643,0.288064643,0.0238,38720721,Down in PD,1,FALSE,FALSE
IK_SZJNCZMRZAUNQT-IUCAKERBSA-N,Cyclo(Leu-Pro),Cyclo(Leu-Pro),SZJNCZMRZAUNQT-IUCAKERBSA-N,C11H18N2O2,1,1,1,0,0.2880632,0.2880632,0.2880632,0.0142,38720721,Up in PD,1,FALSE,FALSE
IK_OLXZPDWKRNYJJZ-RRKCRQDMSA-N,Deoxyadenosine,Deoxyadenosine,OLXZPDWKRNYJJZ-RRKCRQDMSA-N,C10H13N5O3,1,1,0,1,-0.288044385,-0.288044385,0.288044385,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_WNFXUXZJJKTDOZ-OAHLLOKOSA-N,Acetylshikonin,Acetylshikonin,WNFXUXZJJKTDOZ-OAHLLOKOSA-N,C18H18O6,1,1,0,1,-0.288011166,-0.288011166,0.288011166,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_RPTUKVYGSPDHGQ-PSALXKTOSA-N,SM(d16:1/16:0),SM(d16:1/16:0),RPTUKVYGSPDHGQ-PSALXKTOSA-N,C37H75N2O6P,1,1,0,1,-0.287944727,-0.287944727,0.287944727,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_YBGWTZSEYYMFJI-AXUSBXICSA-N,Silymonin,Silymonin,YBGWTZSEYYMFJI-AXUSBXICSA-N,C25H22O9,1,1,1,0,0.287944727,0.287944727,0.287944727,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_SNIXRMIHFOIVBB-UHFFFAOYSA-N,N-hydroxyl-tryptamine,N-hydroxyl-tryptamine,SNIXRMIHFOIVBB-UHFFFAOYSA-N,C10H12N2O,1,1,1,0,0.287878289,0.287878289,0.287878289,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_NXYCBMGKNCJXIC-CNEMSGBDSA-N,Bz-Camp,Bz-Camp,NXYCBMGKNCJXIC-CNEMSGBDSA-N,C17H16N5O7P,1,1,1,0,0.287712192,0.287712192,0.287712192,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_SEQMDCPPEHGVOY-ZMPDJGPBSA-N,"PS(22:2(13Z,16Z)/PGJ2)","PS(22:2(13Z,16Z)/PGJ2)",SEQMDCPPEHGVOY-ZMPDJGPBSA-N,C48H80NO12P,1,1,1,0,0.287479657,0.287479657,0.287479657,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
UNKNOWN_ROW__24167579__unknown_169,unknown_169,unknown_169,NA,NA,1,1,1,0,0.286881148,0.286881148,0.286881148,NA,24167579,Up in PD,1,FALSE,FALSE
IK_BOHZCIJMIPHZKG-OANVIGDOSA-N,PC O-18:2_20:4,PC O-18:2_20:4,BOHZCIJMIPHZKG-OANVIGDOSA-N,C46H82NO7P,1,1,0,1,-0.286304185,-0.286304185,0.286304185,0.00326,37755270,Down in PD,1,FALSE,FALSE
IK_FTBLAVKNEFKBKK-CUGCVFGBSA-N,HexCer 42:2;3O,HexCer 42:2;3O,FTBLAVKNEFKBKK-CUGCVFGBSA-N,C67H125NO10,1,1,0,1,-0.286304185,-0.286304185,0.286304185,0.0166,37755270,Down in PD,1,FALSE,FALSE
IK_KRNYOVHEKOBTEF-YUMQZZPRSA-N,Valyl-Valine,Valyl-Valine,KRNYOVHEKOBTEF-YUMQZZPRSA-N,C9H12N2O6,1,1,0,1,-0.286304185,-0.286304185,0.286304185,0.0995,28880465,Down in PD,1,FALSE,FALSE
IK_KZNQNBZMBZJQJO-RXMQYKEDSA-N,Glycylproline [+C2H4],Glycylproline [+C2H4],KZNQNBZMBZJQJO-RXMQYKEDSA-N,C5H11NO2S,1,1,0,1,-0.286304185,-0.286304185,0.286304185,0.0118,28880465,Down in PD,1,FALSE,FALSE
IK_QAJRFFUHENEZQE-RTJPTYSYSA-N,PC O-42:3 or PC 42:3e,PC O-42:3 or PC 42:3e,QAJRFFUHENEZQE-RTJPTYSYSA-N,C50H96NO7P,1,1,0,1,-0.286304185,-0.286304185,0.286304185,NA,37755270,Down in PD,1,FALSE,FALSE
IK_VKVSSDKCKXJFIM-AFYHZPHLSA-N,PC 34:3,PC 34:3,VKVSSDKCKXJFIM-AFYHZPHLSA-N,C42H78NO8P,1,1,0,1,-0.286304185,-0.286304185,0.286304185,0.0011,33485385,Down in PD,1,FALSE,FALSE
IK_ZETVJNVPEVTCFL-GUCXUNSNSA-N,PI(O-16:0/12:0),PI(O-16:0/12:0),ZETVJNVPEVTCFL-GUCXUNSNSA-N,C37H73O12P,1,1,0,1,-0.286304185,-0.286304185,0.286304185,NA,24167579,Down in PD,1,FALSE,FALSE
IK_ZQRJDNRTBNYEER-NWBJSICCSA-N,Cer-NS d39:1,Cer-NS d39:1,ZQRJDNRTBNYEER-NWBJSICCSA-N,C39H77NO3,1,1,0,1,-0.286304185,-0.286304185,0.286304185,0.00115,37755270,Down in PD,1,FALSE,FALSE
UNKNOWN_ROW__24167579__unknown_185,unknown_185,unknown_185,NA,NA,1,1,0,1,-0.286304185,-0.286304185,0.286304185,NA,24167579,Down in PD,1,FALSE,FALSE
IK_XPEZGWHLHCVJMV-SYESHANZSA-N,"PE(22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17)/22:1(13Z))","PE(22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17)/22:1(13Z))",XPEZGWHLHCVJMV-SYESHANZSA-N,C49H84NO9P,1,1,1,0,0.285752255,0.285752255,0.285752255,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_HJIKODJJEORHMZ-NNPZUXBVSA-N,28-Homobrassinolide,28-Homobrassinolide,HJIKODJJEORHMZ-NNPZUXBVSA-N,C29H50O6,1,1,1,0,0.285320404,0.285320404,0.285320404,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,Coumarin,Coumarin | Cumarin,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C9H6O2,1,1,1,0,0.285154308,0.285154308,0.285154308,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_CTKINSOISVBQLD-UHFFFAOYSA-N,Glycidol,Glycidol,CTKINSOISVBQLD-UHFFFAOYSA-N,C3H6O2,1,1,1,0,0.285121088,0.285121088,0.285121088,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_KTXUGZHJVRHQGP-UHFFFAOYSA-N,4-Hydroxy-1-(3-pyridinyl)-1-butanone,4-Hydroxy-1-(3-pyridinyl)-1-butanone,KTXUGZHJVRHQGP-UHFFFAOYSA-N,C9H11NO2,1,1,1,0,0.284788896,0.284788896,0.284788896,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_JFZHPFOXAAIUMB-UHFFFAOYSA-N,Phenylethylmalonamide,Phenylethylmalonamide,JFZHPFOXAAIUMB-UHFFFAOYSA-N,C11H14N2O2,1,1,1,0,0.284390264,0.284390264,0.284390264,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_RFDAIACWWDREDC-IFZPJRIXSA-N,"3a,7b,12a-Trihydroxyoxocholanyl-Glycine","3a,7b,12a-Trihydroxyoxocholanyl-Glycine",RFDAIACWWDREDC-IFZPJRIXSA-N,C26H43NO6,1,1,1,0,0.284390264,0.284390264,0.284390264,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_CDSQRAACZGXZNE-UHFFFAOYSA-N,Perilloside B,Perilloside B,CDSQRAACZGXZNE-UHFFFAOYSA-N,C16H24O7,1,1,0,1,-0.283925194,-0.283925194,0.283925194,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_QMPHZIPNNJOWQI-DUXPYHPUSA-N,Caffeoylshikimate,Caffeoylshikimate,QMPHZIPNNJOWQI-DUXPYHPUSA-N,C16H16O8,1,1,1,0,0.283891975,0.283891975,0.283891975,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_KJHYUSLWTPMFTN-AQWUKCDYSA-N,MG(18:1(11Z)/0:0/0:0),MG(18:1(11Z)/0:0/0:0),KJHYUSLWTPMFTN-AQWUKCDYSA-N,C21H40O4,1,1,1,0,0.283692659,0.283692659,0.283692659,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_WLGDDELKYAWBBL-UHFFFAOYSA-N,9-Oxo-nonanoic acid,9-Oxo-nonanoic acid,WLGDDELKYAWBBL-UHFFFAOYSA-N,C9H16O3,1,1,1,0,0.283593002,0.283593002,0.283593002,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_JDZBITULCWBIMC-AEQQXRABSA-N,"4-Hydroxy-2,5,5,9-Tetramethylcycloundeca-2,9-Dienyl 4-Hydroxybenzoate","4-Hydroxy-2,5,5,9-Tetramethylcycloundeca-2,9-Dienyl 4-Hydroxybenzoate",JDZBITULCWBIMC-AEQQXRABSA-N,C22H30O4,1,1,0,1,-0.283227589,-0.283227589,0.283227589,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_OLNJUISKUQQNIM-UHFFFAOYSA-N,Indole-3-carboxaldehyde,Indole-3-carboxaldehyde | 3-Formylindole,OLNJUISKUQQNIM-UHFFFAOYSA-N,C9H7NO,1,1,0,1,-0.282895397,-0.282895397,0.282895397,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_AKAHWGGIUSJNNM-BQBZGAKWSA-N,Gamma-glutamyl-glutamine,Gamma-glutamyl-glutamine,AKAHWGGIUSJNNM-BQBZGAKWSA-N,C11H21N5O5,1,1,1,0,0.282143229,0.282143229,0.282143229,NA,38720721,Up in PD,1,FALSE,FALSE
IK_JVJFIQYAHPMBBX-FNORWQNLSA-N,4-Hydroxynonenal,4-Hydroxynonenal,JVJFIQYAHPMBBX-FNORWQNLSA-N,C9H16O2,1,1,1,0,0.280935459,0.280935459,0.280935459,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_ZXSWTMLNIIZPET-ZOFHRBRSSA-N,Normethandrone,Normethandrone,ZXSWTMLNIIZPET-ZOFHRBRSSA-N,C19H28O2,1,1,1,0,0.280005319,0.280005319,0.280005319,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_VZFRNCSOCOPNDB-AOKDLOFSSA-N,Domoic acid,Domoic acid,VZFRNCSOCOPNDB-AOKDLOFSSA-N,C15H21NO6,1,1,1,0,0.279839223,0.279839223,0.279839223,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_SKMHHHHLLBKNKR-UHFFFAOYSA-M,Acrylamide-sodium acrylate resin,Acrylamide-sodium acrylate resin,SKMHHHHLLBKNKR-UHFFFAOYSA-M,C6H8NNaO3,1,1,1,0,0.279606688,0.279606688,0.279606688,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_DDBREPKUVSBGFI-UHFFFAOYSA-N,Phenobarbital,Phenobarbital,DDBREPKUVSBGFI-UHFFFAOYSA-N,C12H12N2O3,1,1,0,1,-0.279407372,-0.279407372,0.279407372,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_WQXXXHMEBYGSBG-OLQVQODUSA-N,"Cis-3,5-Diethyl-1,2,4-trithiolane","Cis-3,5-Diethyl-1,2,4-trithiolane",WQXXXHMEBYGSBG-OLQVQODUSA-N,C6H12S3,1,1,0,1,-0.279374153,-0.279374153,0.279374153,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_KCSKCIQYNAOBNQ-YBSFLMRUSA-N,Biotin sulfoxide,Biotin sulfoxide,KCSKCIQYNAOBNQ-YBSFLMRUSA-N,C10H16N2O4S,1,1,1,0,0.278078601,0.278078601,0.278078601,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_VLPFTAMPNXLGLX-UHFFFAOYSA-N,TG(8:0/8:0/8:0),TG(8:0/8:0/8:0),VLPFTAMPNXLGLX-UHFFFAOYSA-N,C27H50O6,1,1,0,1,-0.277281338,-0.277281338,0.277281338,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_DKHSNOLJPXJJMD-GQDNDFQBSA-N,Quercetin 3-O-xylosyl-glucuronide,Quercetin 3-O-xylosyl-glucuronide,DKHSNOLJPXJJMD-GQDNDFQBSA-N,C26H26O17,1,1,1,0,0.276783049,0.276783049,0.276783049,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_RUDATBOHQWOJDD-GCJQIVLTSA-N,"3,7-Dihydroxycholan-24-oic acid","3,7-Dihydroxycholan-24-oic acid",RUDATBOHQWOJDD-GCJQIVLTSA-N,C24H40O4,1,1,1,0,0.276783049,0.276783049,0.276783049,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_FWAYDNJCBHNWQD-JBWLPIRVSA-N,Sarmentosin,Sarmentosin,FWAYDNJCBHNWQD-JBWLPIRVSA-N,C11H17NO7,1,1,1,0,0.276583733,0.276583733,0.276583733,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_NDLCPYLJACQPTP-XBLVEGMJSA-N,"Undeca-5,7-dienoylcarnitine","Undeca-5,7-dienoylcarnitine",NDLCPYLJACQPTP-XBLVEGMJSA-N,C18H31NO4,1,1,0,1,-0.276517295,-0.276517295,0.276517295,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_YSLVYCWXAPPBIQ-UHFFFAOYSA-N,7-Methyl-cholic acid,7-Methyl-cholic acid,YSLVYCWXAPPBIQ-UHFFFAOYSA-N,C25H42O5,1,1,0,1,-0.276517295,-0.276517295,0.276517295,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_ZGXJTSGNIOSYLO-UHFFFAOYSA-N,5-Aminolevulinic acid,5-Aminolevulinic acid,ZGXJTSGNIOSYLO-UHFFFAOYSA-N,C5H9NO3,1,1,0,1,-0.276085444,-0.276085444,0.276085444,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_BETFSIOJEATXGY-WOCLASLBSA-N,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z))","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z))",BETFSIOJEATXGY-WOCLASLBSA-N,C48H82NO7P,1,1,0,1,-0.275952567,-0.275952567,0.275952567,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_UEJJHQNACJXSKW-UHFFFAOYSA-N,Thalidomide,Thalidomide,UEJJHQNACJXSKW-UHFFFAOYSA-N,C13H10N2O4,1,1,1,0,0.275952567,0.275952567,0.275952567,NA,MTBLS11904,Up in PD,1,FALSE,FALSE
IK_FORFDCPQKJHEBF-HUESYALOSA-N,"PC(18:0/18:2(9Z,12Z))","PC(18:0/18:2(9Z,12Z))",FORFDCPQKJHEBF-HUESYALOSA-N,C44H84NO8P,1,1,0,1,-0.275919348,-0.275919348,0.275919348,NA,MTBLS11904,Down in PD,1,FALSE,FALSE
IK_QIBZFHLFHCIUOT-NPBIGWJUSA-N,PC 32:1,PC 32:1,QIBZFHLFHCIUOT-NPBIGWJUSA-N,C40H78NO8P,1,1,1,0,0.275007047,0.275007047,0.275007047,3.87e-6,37755270,Up in PD,1,FALSE,FALSE
IK_VLBPIWYTPAXCFJ-UHFFFAOYSA-N,LPC O-16:0,LPC O-16:0,VLBPIWYTPAXCFJ-UHFFFAOYSA-N,C24H52NO6P,1,1,1,0,0.275007047,0.275007047,0.275007047,0.00415,37755270,Up in PD,1,FALSE,FALSE
